text	label
네 적립하면 어떤 혜택이 있나요?	결제금액에서 5프로씩 포인트 적립이 됩니다
현금이랑 카드랑 똑같아요?	네 적립은 똑같습니다
크루아상 빵도 만들어서 파시는 건가요?	네 크루아상도 만들어서 팔고 있습니다
크루아상 안에 초코나 생크림이 들어 있나요?	아뇨 크루아상 겉에 초코를 바른 겁니다
다른 빵은 없나요?	지금 다른 빵은 다 팔렸습니다
영수증 주시겠어요?	네 영수증 드리겠습니다
와이파이 비번 있나요?	와이파이 비밀번호는 따로 없습니다
화장실 어디예요?	화장실은 우측으로 가시면 됩니다
얼음 조금만 주시겠어요?	네 얼음 드리겠습니다
몇 시에서 몇 시까지 하시나요?	오전 10시부터 밤 12시까지합니다
머핀이랑 쿠키는 만들어서 파시는 건가요?	아뇨 머핀이랑 쿠키는 조달하는 제품입니다
헤이즐넛라떼는 뭐예요?	헤이즐넛라떼는 라떼에 헤이즐넛시럽이 들어가는 겁니다
더치라떼는요?	더치라떼는 찬물에 커피와 우유를 넣는 겁니다
치즈케이크라떼는 어떤 거예요?	치즈케이크라떼는 라떼에 치즈케이크 맛 파우더를 넣는 겁니다
커피에 들어가는 건가요?	아뇨 커피는 들어가지 않습니다
아메리카노 따뜻하게 한 잔 주세요	네 드시고 가시나요?
네 가지고 가는 거랑 가격이 같나요?	네 가격은 같습니다
카카오페이 결제도 되나요?	카카오페이 결제는 안 됩니다
영수증 주시겠어요?	네 영수증 드리겠습니다
몇 시까지 영업하시나요?	10시까지 영업합니다
할인쿠폰이나 적립카드 있나요?	저희는 할인쿠폰이나 적립카드가 없습니다
물은 어디서 마시면 돼요?	물은 좌측 정수기에서 드시면 됩니다
원두찌꺼기 주실 수 있나요?	네 원두찌꺼기 드리겠습니다
빨대도 하나 주시겠어요?	네 빨대 드리겠습니다
캐모마일은 어떤 거예요?	캐모마일은 허브티 티백입니다
숏라떼는 어떤 거예요?	숏라떼는 일반 라떼보다 진한 라떼입니다
양은 똑같아요?	숏라떼가 양은 좀 작지만 향이 깊고 진하게 드실 수 있습니다
카페라떼 따뜻한 거 레귤러로 한 잔 주세요	원두 두 가지 중 선택 가능하신데 어떤 걸로 드릴까요?
오리지날 블렌드로 주세요	네 카페라떼 한 잔 4600원 결제 도와드리겠습니다
카카오페이도 되는 건가요?	네 카카오페이 결제도 가능합니다
적립카드도 있어요?	CJ ONE 적립 가능합니다
CJ ONE은 어디서 등록하면 되나요?	CJ ONE 홈페이지에 보시면 나와 있습니다
적립된 건 바로 사용할 수 있어요?	포인트는 1000점부터 사용 가능하십니다
영수증 주시겠어요?	네 영수증 드리겠습니다
나눠 먹으려고 하는데 종이컵 좀 주실 수 있나요?	네 종이컵 드리겠습니다
몇 시에서 몇 시까지 영업하시나요?	9시부터 12시까지 영업합니다
빨대는 어디 있나요?	빨대는 좌측에 있습니다
얼그레이 아메리카노는 어떤 맛이에요?	기본 아메리카노에 얼그레이 티가 들어간 맛입니다
얼그레이는 뭐예요?	얼그레이는 홍차입니다
얼그레이 향이 좀 있겠네요?	네 얼그레이 향이 납니다
더블그린 카페라떼는 뭐예요?	더블그린 카페라떼는 녹차라떼라고 생각하시면 됩니다
일반 아메리카노로 주세요	아메리카노 차가운 걸로 드릴까요?
따뜻한 걸로 주세요	네 드시고 가시나요?
네 먹고 갈 거예요	시럽은 따로 필요없으세요?
네 시럽은 필요 없습니다	네 아메리카노 한 잔 3500원입니다
적립이나 할인카드 있나요?	공차 멤버십 있으시면 적립 가능하시고 SK 멤버십으로 할인 가능합니다
할인은 몇 프로 되나요?	할인은 등급에 따라 다릅니다
와이파이 비번 있나요?	와이파이 비밀번호는 영수증 하단에 적혀 있습니다
화장실은 어디 있어요?	화장실은 우측에 있습니다
휴지 조금 더 가져가도 되나요?	네 휴지 가져가셔도 됩니다
빨대랑 따뜻한 물 한 잔만 주세요	네 빨대랑 따뜻한 물 드리겠습니다
카카오페이나 삼성페이 결제가 가능한가요?	삼성페이는 가능합니다
화이트모카는 어떤 거예요?	화이트모카는 하얀 초콜릿이 들어간 음료입니다
캬라멜 마키야토는 단 거예요?	캬라멜 마키야토는 캬라멜 시럽이 들어가서 많이 답니다
커피잔도 판매하시는 거예요?	네 커피잔도 판매하고 있습니다
따뜻한 물 한 잔 주실래요?	네 따뜻한 물 한 잔 드리겠습니다
휴지 좀 주실래요?	네 휴지 드리겠습니다
리트로콜드브루는 따뜻한 거예요?	리트로콜드브루는 차가운 음료입니다
라떼 따뜻한 걸로 하나 주세요	사이즈는 레귤러와 라지 중에 뭘로 하시겠어요?
레귤러로 주세요	네 라떼 레귤러 사이즈 3800원입니다
포인트카드 되는 거 있어요?	해피포인트 적립 가능합니다
몇 프로 적립돼요?	해피포인트는 5프로 적립 가능합니다
현금이나 카드 똑같이 적립되는 거예요?	네 적립은 똑같습니다
여기 배달도 되나요?	네 배달은 배달의 민족 어플로 가능합니다
얼마 이상 주문해야 배달비가 무료예요?	3만원 이상으로 주문하셔야 배달비가 안 듭니다
얼음물은 어디서 마시면 돼요?	얼음물은 좌측에서 드시면 됩니다
여기 몇 시까지 영업해요?	저녁 열두 시까지 합니다
플랫치노는 뭐예요?	얼음이 들어간 차가운 음료입니다
스무디랑 비슷한 건가요?	네 스무디랑 비슷한 음료입니다
베이커리도 하시나 봐요?	케이크 종류는 팔고 있습니다
과일주스는 진짜 과일 갈아서 주는 거죠?	네 과일주스는 진짜 과일을 갈아서 드립니다
헤이즐넛 바닐라라떼 많이 달아요?	네 많이 답니다
혹시 설탕은 없어요?	설탕 있습니다
도장은 몇 개 찍어야 하나요?	도장 일곱 개 찍으시면 음료 한 잔 드립니다
시나몬 뿌려주는 거 있나요?	카푸치노에 시나몬이 들어갑니다
카푸치노 한 잔 주세요	네 카푸치노 한 잔 3500원입니다
영수증도 주세요	네 영수증 드리겠습니다
쿠폰 있으면 하나 만들어 주세요	네 쿠폰 드리겠습니다
아홉 잔 마시면 열 번째는 서비스인가요?	네 서비스는 아메리카노만 가능합니다
달지 않은 따뜻한 음료 뭐가 괜찮나요?	카푸치노랑 카페라떼는 시럽이 안 들어갑니다
카페라떼 한 잔 주세요	네 카페라떼 한 잔 3600원입니다
영수증도 주세요	네 영수증 드리겠습니다
화장실은 어디 있어요?	화장실은 밖으로 나가서 왼쪽에 있습니다
어떤 음료가 잘 나가나요?	어떤 종류 찾으시나요?
커피 종류요	아메리카노가 제일 잘 나갑니다
아메리카노 R사이즈 하나 주세요	따뜻하게 드릴까요?
네 따뜻하게 주세요	네 따뜻한 아메리카노 한 잔 3200원입니다
영수증 하나 주세요	네 영수증 하나 드리겠습니다
빨대는 어디 있어요?	빨대는 좌측에 준비되어 있습니다
아이스 아메리카노 한 잔 주세요	드시고 가시는 건가요?
네 그린티 라떼는 녹차가루 들어가는 건가요?	네 그린티 라떼에는 녹차 파우더가 들어갑니다
요거트 스무디 하나랑 딸기 스무디 그리고 아이스 아메리카노 주세요	총 세 잔 맞으신가요?
네 스탬프도 하나 만들어 주세요	네 번호 입력해 주세요
영수증도 하나 주세요	네 영수증 드리겠습니다
요거트 덜어 먹을 그릇 하나만 주세요	저희는 따로 그릇이 없습니다
그럼 종이컵 하나만 주세요	네 종이컵 하나 드리겠습니다
어떤 음료가 제일 잘 나가요?	휘핑크림 카푸치노가 제일 잘 나갑니다
카페라떼 한 잔 주세요	네 카페라떼 한 잔 드리겠습니다
카페라떼에 샷이 몇 개가 들어가요?	카페라떼에는 샷 세 개가 들어갑니다
하나 반 정도만 넣을 수 있나요?	네 샷 하나 반만 넣어 드리겠습니다
원사이즈인가요?	네 저희 음료는 원사이즈입니다
시럽은 조금만 넣어 주세요	네 시럽은 조금만 넣어 드리겠습니다
커피 말고 다른 메뉴는 뭐가 있나요?	티나 에이드 종류가 있습니다
스무디는 차가운 거죠?	네 스무디는 차가운 음료입니다
초콜렛 라떼는 초콜렛맛이죠?	네 초콜렛 라떼는 초콜렛맛입니다
초콜렛 라떼 하나 주세요	따뜻한 걸로 드릴까요?
네 따뜻한 걸로 주세요	네 따뜻한 초콜렛 라떼 2900원입니다
초콜렛 라떼 많이 달아요?	네 초콜렛 라떼는 많이 답니다
적립 안 되나요?	저희는 적립 말고 쿠폰이 있습니다
콜드폼 카푸치노가 뭐예요?	콜드폼 카푸치노는 카푸치노 위에 폼이 올라가는 겁니다
카페라떼 하나 주세요	카페라떼 따뜻한 걸로 드릴까요?
네 따뜻한 걸로	드시고 가실 건가요?
테이크아웃 할게요	네 카페라떼 한 잔 4600원입니다
영수증 주세요	현금영수증으로 해 드릴까요?
아뇨 그냥 일반 영수증으로 주세요	네 일반 영수증 드리겠습니다
화장실 어디 있어요?	화장실은 2층에 있습니다
시럽은 어디 있나요?	시럽은 좌측에 준비되어 있습니다
쵸코 음료는 어떤 게 있어요?	쵸코는 아이스초코, 핫초코랑 자바 칩 음료 있습니다
시그니처 초콜렛 같은 건 없어요?	시그니처 초콜렛도 있습니다
시그니처 초콜렛으로 한 잔 주세요	따뜻한 걸로 드릴까요?
시원한 걸로 주세요	사이즈는 어떻게 드릴까요?
톨 사이즈로 주세요	드시고 가시나요?
아뇨 가지고 갈게요	휘핑 크림 올라가는데 괜찮으세요?
아뇨 빼 주세요	네 시그니처 초콜렛 한 잔 4300원입니다
주차장은 따로 없나요?	네 주차장은 따로 없습니다
일반 영수증 하나 주세요	네 영수증 드리겠습니다
제일 잘 나가는 생크림 케이크가 어떤 건가요?	찾으시는 특징이 있으신가요?
밑에 슈크림이 들어갔다고 하던데	네 그럼 생크림 카스텔라가 제일 잘 나갑니다
일단 생크림 카스텔라 주세요	네 생크림 카스텔라 하나 결제 도와드리겠습니다
할인 되는 카드가 따로 있나요?	KT나 LG유플러스 카드 할인 가능합니다
물티슈도 좀 주시겠어요?	네 물티슈도 드리겠습니다
내일 먹을 경우에는 어떻게 보관해야 해요?	냉장보관 하시면 됩니다
오늘의 커피라는 게 뭐예요?	오늘의 커피는 베란다라는 드립커피예요
이거는 맛 괜찮아요?	평소에 어떤 커피를 주로 드시나요?
아메리카노요	그럼 베란다 같은 경우 조금 연하게 느껴지실 수 있습니다
연해도 괜찮으니 숏 사이즈로 주세요	네 드시고 가시는 건가요?
네 먹고 갑니다	현금영수증 필요하신가요?
일반 영수증으로 주세요	네 일반 영수증으로 드리겠습니다
시럽 넣어 주나요?	시럽은 직접 넣으시면 됩니다
테이크아웃 되죠?	네 테이크아웃 됩니다
카페라떼 하나 주세요	따뜻하게 해드려요?
네 따뜻하게 해주세요	3천원 결제 도와드리겠습니다
여기 주차 잠깐 해놔도 돼요?	네 가능합니다
테이크아웃은 다 할인 되는거에요?	아메리카노 라떼 바닐라까지만 할인돼요
얼마 할인 되는거죠?	원래 4500원인데 3000원으로 할인되는거에요
시럽 한 번만 넣어주세요	네 넣어드리겠습니다
사이즈는 따로 없나봐요	네 한가지밖에 없어요
커피음료 말고는 어떤거 있어요?	따뜻한거 찾으세요?
상관 없어요	주스나 차 뿐만 아니라 다양한 메뉴가 있습니다
주스류는 어떤게 있어요?	토마토 자몽 오렌지가 있습니다
생과일인가요 냉동과일인가요?	생과일입니다
토마토 주스 하나 주세요	드시고 가시나요?
네 마시고 갑니다	해피포인트 적립이나 저희 매장 쿠폰 갖고 있는거 있으세요?
할인되는 카드도 있어요?	음료 한잔 구매하시면 아메리카노 교환 쿠폰 있는데 2월 말까지 쓰시면 돼요
네 여기 와이파이 돼요?	영수증에 비밀번호 나와있습니다
저기 주스 좀 기다려야돼요?	네 조금 기다려야합니다
화장실좀 갔다올게요	네 금방 해드리겠습니다
스타벅스 돌체라떼는 어떤거에요?	샷이랑 우유랑 돌체 소스라는 원유가 들어간 달달한 커피입니다
많이 달겠네요?	많이 달아요
아메리카노 하나 주세요	아메리카노 따뜻하게 드릴까요?
네 사이즈가 숏사이즈 톨사이즈 이렇게 있어요?	숏사이즈는 제일 작은 사이즈이고 기본이 톨사이즈 그다음 그란데 제일 큰 벤티 이렇게 있어요
숏사이즈로 주세요	숏사이즈 많이 작은데 괜찮으세요?
네 괜찮아요	숏사이즈는 따뜻한것만 가능합니다
네 상관 없어요	가져가시나요?
네 테이크아웃이요	더 필요한건 없으세요?
없어요	네 3600원이고 현금영수증 가능하신데 입력 해드릴까요?
네 현금영수증 입력 해주세요	번호 한 번만 입력해주시겠어요?
알겠습니다	결제다되셨구요 번호불러드리겠습니다.
영수증 좀 주세요	뽑아 드릴까요?
네 얼마나 기다려야 돼요?	2분 정도만 기다려주세요
저게 다 커피 음료에요?	커피음료있고 여긴 커피 아닌거에요
카페 모카하고 카라멜 모카는 뭐가 달라요?	카라멜은 카라멜이 더 추가되는 겁니다
